,cam2,label
326,2019-04-05-11-44-39-663158-CAM2_pet-fonce_grp327.png,pet-fonce
327,2019-04-05-11-44-46-586756-CAM2_pet-fonce_grp328.png,pet-fonce
328,2019-04-05-11-45-04-084270-CAM2_pe-hd-opaque_grp329.png,pe-hd-opaque
329,2019-04-05-11-45-11-059084-CAM2_pe-hd-opaque_grp330.png,pe-hd-opaque
330,2019-04-05-11-45-19-251136-CAM2_not-labeled_grp331.png,not-labeled
331,2019-04-05-11-45-31-408659-CAM2_pet-fonce_grp332.png,pet-fonce
332,2019-04-05-11-45-42-809494-CAM2_pet-fonce_grp333.png,pet-fonce
333,2019-04-05-11-45-49-703015-CAM2_pet-fonce_grp334.png,pet-fonce
334,2019-04-05-11-45-55-682899-CAM2_pet-fonce_grp335.png,pet-fonce
335,2019-04-05-11-46-01-733786-CAM2_pet-fonce_grp336.png,pet-fonce
336,2019-04-05-11-46-10-003918-CAM2_pet-fonce_grp337.png,pet-fonce
337,2019-04-05-11-46-28-951489-CAM2_pe-hd-opaque_grp338.png,pe-hd-opaque
338,2019-04-05-11-46-34-489067-CAM2_godet-vide_grp339.png,godet-vide
339,2019-04-05-11-46-45-829386-CAM2_pe-hd-opaque_grp340.png,pe-hd-opaque
340,2019-04-05-11-46-55-843055-CAM2_pet-clair_grp341.png,pet-clair
341,2019-04-05-11-47-47-897121-CAM2_pet-clair_grp342.png,pet-clair
342,2019-04-05-11-47-53-835268-CAM2_pet-clair_grp343.png,pet-clair
343,2019-04-05-11-48-06-992970-CAM2_pet-fonce_grp344.png,pet-fonce
344,2019-04-05-11-48-18-647678-CAM2_pet-fonce_grp345.png,pet-fonce
345,2019-04-05-11-48-31-353361-CAM2_pet-fonce_grp346.png,pet-fonce
346,2019-04-05-11-48-37-714169-CAM2_pet-fonce_grp347.png,pet-fonce
347,2019-04-05-11-48-47-678948-CAM2_pet-fonce_grp348.png,pet-fonce
348,2019-04-05-11-49-05-933001-CAM2_pp_grp349.png,pp
349,2019-04-05-11-49-12-468384-CAM2_pp_grp350.png,pp
350,2019-04-05-11-49-17-836062-CAM2_pp_grp351.png,pp
351,2019-04-05-11-49-24-750587-CAM2_pp_grp352.png,pp
352,2019-04-05-11-49-48-688599-CAM2_pe-hd-opaque_grp353.png,pe-hd-opaque
353,2019-04-05-11-49-54-180373-CAM2_pe-hd-opaque_grp354.png,pe-hd-opaque
354,2019-04-05-11-50-00-315796-CAM2_pe-hd-opaque_grp355.png,pe-hd-opaque
355,2019-04-05-11-50-06-333138-CAM2_iconnnu_grp356.png,iconnnu
356,2019-04-05-11-50-20-051742-CAM2_pet-fonce_grp357.png,pet-fonce
357,2019-04-05-11-50-25-545461-CAM2_pet-fonce_grp358.png,pet-fonce
358,2019-04-05-11-50-32-026435-CAM2_pet-fonce_grp359.png,pet-fonce
359,2019-04-05-11-50-51-600799-CAM2_pet-fonce_grp360.png,pet-fonce
360,2019-04-05-11-50-57-103580-CAM2_pet-fonce_grp361.png,pet-fonce
361,2019-04-05-11-51-02-573231-CAM2_pet-fonce_grp362.png,pet-fonce
362,2019-04-05-11-51-39-824705-CAM2_pp_grp363.png,pp
363,2019-04-05-11-51-45-152698-CAM2_pp_grp364.png,pp
364,2019-04-05-11-51-52-549797-CAM2_godet-vide_grp365.png,godet-vide
365,2019-04-05-11-51-57-492929-CAM2_pp_grp366.png,pp
366,2019-04-05-11-52-02-744194-CAM2_pp_grp367.png,pp
367,2019-04-05-11-52-10-368274-CAM2_pp_grp368.png,pp
368,2019-04-05-11-52-17-351588-CAM2_pp_grp369.png,pp
369,2019-04-05-11-52-24-064594-CAM2_pp_grp370.png,pp
370,2019-04-05-11-52-28-970448-CAM2_godet-vide_grp371.png,godet-vide
371,2019-04-05-11-52-38-395686-CAM2_plusieurs-objets_grp372.png,plusieurs-objets
372,2019-04-05-11-52-45-731421-CAM2_plusieurs-objets_grp373.png,plusieurs-objets
373,2019-04-05-11-52-50-712267-CAM2_plusieurs-objets_grp374.png,plusieurs-objets
374,2019-04-05-11-52-57-526126-CAM2_not-labeled_grp375.png,not-labeled
375,2019-04-05-11-53-04-076090-CAM2_pp_grp376.png,pp
376,2019-04-05-11-53-09-875253-CAM2_pp_grp377.png,pp
377,2019-04-05-11-53-46-717539-CAM2_pet-clair_grp378.png,pet-clair
378,2019-04-05-11-53-55-095412-CAM2_pet-clair_grp379.png,pet-clair
379,2019-04-05-11-54-04-847517-CAM2_pet-clair_grp380.png,pet-clair
380,2019-04-05-11-54-20-273924-CAM2_pet-clair_grp381.png,pet-clair
381,2019-04-05-11-54-28-832111-CAM2_pet-clair_grp382.png,pet-clair
382,2019-04-05-11-54-43-326925-CAM2_pet-fonce_grp383.png,pet-fonce
383,2019-04-05-11-54-48-258581-CAM2_pet-fonce_grp384.png,pet-fonce
384,2019-04-05-11-55-10-424670-CAM2_pet-fonce_grp385.png,pet-fonce
385,2019-04-05-11-55-21-694126-CAM2_pet-fonce_grp386.png,pet-fonce
386,2019-04-05-11-55-27-171741-CAM2_pet-fonce_grp387.png,pet-fonce
387,2019-04-05-11-55-32-562850-CAM2_not-labeled_grp388.png,not-labeled
388,2019-04-05-11-55-39-497373-CAM2_pet-fonce_grp389.png,pet-fonce
389,2019-04-05-11-55-44-898411-CAM2_pe-hd-opaque_grp390.png,pe-hd-opaque
390,2019-04-05-11-55-50-493499-CAM2_pe-hd-opaque_grp391.png,pe-hd-opaque
391,2019-04-05-11-55-59-452335-CAM2_pet-fonce_grp392.png,pet-fonce
392,2019-04-05-11-56-04-270000-CAM2_pet-fonce_grp393.png,pet-fonce
393,2019-04-05-11-56-45-905143-CAM2_pet-fonce_grp394.png,pet-fonce
394,2019-04-05-11-56-52-794642-CAM2_pet-fonce_grp395.png,pet-fonce
395,2019-04-05-11-56-59-245385-CAM2_pet-fonce_grp396.png,pet-fonce
396,2019-04-05-11-57-36-946010-CAM2_pe-hd-opaque_grp397.png,pe-hd-opaque
397,2019-04-05-11-57-42-352982-CAM2_pe-hd-opaque_grp398.png,pe-hd-opaque
398,2019-04-05-11-57-50-469026-CAM2_pe-hd-opaque_grp399.png,pe-hd-opaque
399,2019-04-05-11-57-55-556277-CAM2_pe-hd-opaque_grp400.png,pe-hd-opaque
400,2019-04-05-11-58-05-635978-CAM2_godet-vide_grp401.png,godet-vide
401,2019-04-05-11-58-20-369426-CAM2_pe-hd-opaque_grp402.png,pe-hd-opaque
402,2019-04-05-11-58-25-611290-CAM2_pe-hd-opaque_grp403.png,pe-hd-opaque
403,2019-04-05-11-58-32-001406-CAM2_pe-hd-opaque_grp404.png,pe-hd-opaque
404,2019-04-05-11-58-37-637995-CAM2_pe-hd-opaque_grp405.png,pe-hd-opaque
405,2019-04-05-11-58-46-792980-CAM2_pe-hd-opaque_grp406.png,pe-hd-opaque
406,2019-04-05-11-58-52-069654-CAM2_pe-hd-opaque_grp407.png,pe-hd-opaque
407,2019-04-05-11-58-58-348606-CAM2_godet-vide_grp408.png,godet-vide
408,2019-04-05-11-59-14-903047-CAM2_pp_grp409.png,pp
409,2019-04-05-11-59-20-733429-CAM2_pp_grp410.png,pp
410,2019-04-05-11-59-28-138235-CAM2_pp_grp411.png,pp
411,2019-04-05-11-59-32-953301-CAM2_pp_grp412.png,pp
412,2019-04-05-11-59-38-173203-CAM2_godet-vide_grp413.png,godet-vide
413,2019-04-05-11-59-55-322650-CAM2_pe-hd-opaque_grp414.png,pe-hd-opaque
414,2019-04-05-12-00-00-242354-CAM2_pe-hd-opaque_grp415.png,pe-hd-opaque
415,2019-04-05-12-00-07-617883-CAM2_pe-hd-opaque_grp416.png,pe-hd-opaque
416,2019-04-05-12-00-13-073477-CAM2_pe-hd-opaque_grp417.png,pe-hd-opaque
417,2019-04-05-12-00-19-290186-CAM2_pe-hd-opaque_grp418.png,pe-hd-opaque
418,2019-04-05-12-00-25-040477-CAM2_pe-hd-opaque_grp419.png,pe-hd-opaque
419,2019-04-05-12-00-32-889635-CAM2_pe-hd-opaque_grp420.png,pe-hd-opaque
420,2019-04-05-12-00-39-328224-CAM2_pe-hd-opaque_grp421.png,pe-hd-opaque
421,2019-04-05-12-00-46-780579-CAM2_pe-hd-opaque_grp422.png,pe-hd-opaque
422,2019-04-05-12-00-51-672082-CAM2_pe-hd-opaque_grp423.png,pe-hd-opaque
423,2019-04-05-12-00-58-635852-CAM2_pe-hd-opaque_grp424.png,pe-hd-opaque
424,2019-04-05-12-01-17-578337-CAM2_pp_grp425.png,pp
425,2019-04-05-12-01-24-585437-CAM2_pp_grp426.png,pp
426,2019-04-05-12-01-30-889786-CAM2_pp_grp427.png,pp
427,2019-04-05-12-01-43-977774-CAM2_pp_grp428.png,pp
428,2019-04-05-12-01-52-681536-CAM2_pp_grp429.png,pp
429,2019-04-05-12-01-58-225346-CAM2_pp_grp430.png,pp
430,2019-04-05-12-02-04-784872-CAM2_godet-vide_grp431.png,godet-vide
431,2019-04-05-12-02-18-991789-CAM2_pet-barquette-clair_grp432.png,pet-barquette-clair
432,2019-04-05-12-02-30-435065-CAM2_pet-barquette-clair_grp433.png,pet-barquette-clair
433,2019-04-05-12-02-48-779330-CAM2_pet-barquette-clair_grp434.png,pet-barquette-clair
434,2019-04-05-12-02-54-336259-CAM2_pet-barquette-clair_grp435.png,pet-barquette-clair
435,2019-04-05-12-02-59-834597-CAM2_pet-barquette-clair_grp436.png,pet-barquette-clair
436,2019-04-05-12-03-07-046741-CAM2_godet-vide_grp437.png,godet-vide
437,2019-04-05-12-03-12-301987-CAM2_pe-hd-opaque_grp438.png,pe-hd-opaque
438,2019-04-05-12-03-21-062591-CAM2_pe-hd-opaque_grp439.png,pe-hd-opaque
439,2019-04-05-12-03-29-607913-CAM2_pe-hd-opaque_grp440.png,pe-hd-opaque
440,2019-04-05-12-03-45-767009-CAM2_pe-hd-opaque_grp441.png,pe-hd-opaque
441,2019-04-05-12-03-51-219625-CAM2_pe-hd-opaque_grp442.png,pe-hd-opaque
442,2019-04-05-12-04-01-184809-CAM2_pp_grp443.png,pp
443,2019-04-05-12-04-23-752203-CAM2_pp_grp444.png,pp
444,2019-04-05-12-04-39-553222-CAM2_pp_grp445.png,pp
445,2019-04-05-12-04-46-233875-CAM2_pp_grp446.png,pp
446,2019-04-05-12-04-53-127988-CAM2_pp_grp447.png,pp
447,2019-04-05-12-05-00-932753-CAM2_pp_grp448.png,pp
448,2019-04-05-12-05-14-523544-CAM2_peld_grp449.png,peld
449,2019-04-05-12-05-19-975734-CAM2_peld_grp450.png,peld
450,2019-04-05-12-05-24-874000-CAM2_peld_grp451.png,peld
451,2019-04-05-12-05-31-293802-CAM2_peld_grp452.png,peld
452,2019-04-05-12-05-37-681207-CAM2_peld_grp453.png,peld
453,2019-04-05-12-05-43-343708-CAM2_godet-vide_grp454.png,godet-vide
454,2019-04-05-12-05-53-044654-CAM2_pet-clair_grp455.png,pet-clair
455,2019-04-05-12-06-01-825531-CAM2_pet-opaque_grp456.png,pet-opaque
456,2019-04-05-12-06-06-482713-CAM2_pet-opaque_grp457.png,pet-opaque
457,2019-04-05-12-06-20-271509-CAM2_pet-opaque_grp458.png,pet-opaque
458,2019-04-05-12-06-38-107636-CAM2_pet-opaque_grp459.png,pet-opaque
459,2019-04-05-12-06-44-149243-CAM2_pet-opaque_grp460.png,pet-opaque
460,2019-04-05-12-06-55-645195-CAM2_pet-opaque_grp461.png,pet-opaque
461,2019-04-05-12-07-26-367588-CAM2_pet-opaque_grp462.png,pet-opaque
462,2019-04-05-12-08-01-948777-CAM2_pet-fonce_grp463.png,pet-fonce
463,2019-04-05-12-08-10-539032-CAM2_pet-fonce_grp464.png,pet-fonce
464,2019-04-05-12-08-15-477507-CAM2_pet-fonce_grp465.png,pet-fonce
465,2019-04-05-12-08-21-920639-CAM2_pet-fonce_grp466.png,pet-fonce
466,2019-04-05-12-08-29-198192-CAM2_pet-fonce_grp467.png,pet-fonce
467,2019-04-05-12-08-38-372861-CAM2_pe-hd-opaque_grp468.png,pe-hd-opaque
468,2019-04-05-12-08-45-127451-CAM2_pe-hd-opaque_grp469.png,pe-hd-opaque
469,2019-04-05-12-08-56-189804-CAM2_pe-hd-opaque_grp470.png,pe-hd-opaque
470,2019-04-05-12-09-04-410183-CAM2_pe-hd-opaque_grp471.png,pe-hd-opaque
471,2019-04-05-12-09-09-745884-CAM2_pe-hd-opaque_grp472.png,pe-hd-opaque
472,2019-04-05-12-09-15-986982-CAM2_pe-hd-opaque_grp473.png,pe-hd-opaque
473,2019-04-05-12-09-26-268818-CAM2_pe-hd-opaque_grp474.png,pe-hd-opaque
474,2019-04-05-12-09-33-604892-CAM2_pe-hd-opaque_grp475.png,pe-hd-opaque
475,2019-04-05-12-09-41-776915-CAM2_pe-hd-opaque_grp476.png,pe-hd-opaque
476,2019-04-05-12-09-56-587283-CAM2_pp_grp477.png,pp
477,2019-04-05-12-10-02-890454-CAM2_pp_grp478.png,pp
478,2019-04-05-12-10-08-785801-CAM2_pet-clair_grp479.png,pet-clair
479,2019-04-05-12-10-15-245823-CAM2_pet-clair_grp480.png,pet-clair
480,2019-04-05-12-10-21-557094-CAM2_pet-clair_grp481.png,pet-clair
481,2019-04-05-12-10-28-434571-CAM2_pet-clair_grp482.png,pet-clair
482,2019-04-05-12-10-38-149362-CAM2_pet-clair_grp483.png,pet-clair
483,2019-04-05-12-10-45-355981-CAM2_pet-clair_grp484.png,pet-clair
484,2019-04-05-12-10-56-114427-CAM2_pet-clair_grp485.png,pet-clair
485,2019-04-05-12-11-03-835923-CAM2_pet-clair_grp486.png,pet-clair
486,2019-04-05-12-11-16-335156-CAM2_pet-fonce_grp487.png,pet-fonce
487,2019-04-05-12-11-29-592085-CAM2_pet-fonce_grp488.png,pet-fonce
488,2019-04-05-12-11-43-213018-CAM2_pet-fonce_grp489.png,pet-fonce
489,2019-04-05-12-11-48-660553-CAM2_pet-fonce_grp490.png,pet-fonce
490,2019-04-05-12-11-54-734808-CAM2_not-labeled_grp491.png,not-labeled
491,2019-04-05-12-12-10-650599-CAM2_not-labeled_grp492.png,not-labeled
492,2019-04-05-12-12-25-203857-CAM2_pe-hd-opaque_grp493.png,pe-hd-opaque
493,2019-04-05-12-12-30-669729-CAM2_pe-hd-opaque_grp494.png,pe-hd-opaque
494,2019-04-05-12-12-37-460613-CAM2_pe-hd-opaque_grp495.png,pe-hd-opaque
495,2019-04-05-12-12-44-305099-CAM2_pe-hd-opaque_grp496.png,pe-hd-opaque
496,2019-04-05-12-12-50-995907-CAM2_pe-hd-opaque_grp497.png,pe-hd-opaque
497,2019-04-05-12-13-01-528479-CAM2_pp_grp498.png,pp
498,2019-04-05-12-13-08-024837-CAM2_pp_grp499.png,pp
499,2019-04-05-12-13-23-648255-CAM2_pet-fonce_grp500.png,pet-fonce
500,2019-04-05-12-13-34-854340-CAM2_pet-fonce_grp501.png,pet-fonce
501,2019-04-05-12-13-52-504457-CAM2_pe-hd-opaque_grp502.png,pe-hd-opaque
502,2019-04-05-12-13-57-967410-CAM2_godet-vide_grp503.png,godet-vide
503,2019-04-05-12-14-04-802137-CAM2_pet-clair_grp504.png,pet-clair
504,2019-04-05-12-14-10-112628-CAM2_pet-clair_grp505.png,pet-clair
505,2019-04-05-12-14-15-092806-CAM2_pet-clair_grp506.png,pet-clair
506,2019-04-05-12-14-21-542322-CAM2_pet-clair_grp507.png,pet-clair
507,2019-04-05-12-14-29-600837-CAM2_pet-clair_grp508.png,pet-clair
508,2019-04-05-12-14-35-568336-CAM2_pet-clair_grp509.png,pet-clair
509,2019-04-05-12-14-47-069338-CAM2_pe-hd-opaque_grp510.png,pe-hd-opaque
510,2019-04-05-12-14-51-979545-CAM2_pe-hd-opaque_grp511.png,pe-hd-opaque
511,2019-04-05-12-14-58-436518-CAM2_pe-hd-opaque_grp512.png,pe-hd-opaque
512,2019-04-05-12-15-03-398443-CAM2_pe-hd-opaque_grp513.png,pe-hd-opaque
513,2019-04-05-12-15-09-848188-CAM2_pe-hd-opaque_grp514.png,pe-hd-opaque
514,2019-04-05-12-15-16-353177-CAM2_pe-hd-opaque_grp515.png,pe-hd-opaque
515,2019-04-05-12-15-51-026232-CAM2_pet-clair_grp516.png,pet-clair
516,2019-04-05-12-15-57-510972-CAM2_pet-clair_grp517.png,pet-clair
517,2019-04-05-12-16-03-347001-CAM2_pet-clair_grp518.png,pet-clair
518,2019-04-05-12-16-10-958457-CAM2_pet-clair_grp519.png,pet-clair
519,2019-04-05-12-16-24-333735-CAM2_pet-barquette-clair_grp520.png,pet-barquette-clair
520,2019-04-05-12-16-31-423555-CAM2_pet-barquette-clair_grp521.png,pet-barquette-clair
521,2019-04-05-12-16-38-242041-CAM2_not-labeled_grp522.png,not-labeled
522,2019-04-05-12-16-43-698425-CAM2_not-labeled_grp523.png,not-labeled
523,2019-04-05-12-16-49-559984-CAM2_pp_grp524.png,pp
524,2019-04-05-12-16-56-371157-CAM2_pp_grp525.png,pp
525,2019-04-05-12-17-04-051957-CAM2_pp_grp526.png,pp
526,2019-04-05-12-17-25-440299-CAM2_not-labeled_grp527.png,not-labeled
527,2019-04-05-12-17-31-463844-CAM2_pet-fonce_grp528.png,pet-fonce
528,2019-04-05-12-17-36-797632-CAM2_pet-fonce_grp529.png,pet-fonce
529,2019-04-05-12-17-43-076483-CAM2_not-labeled_grp530.png,not-labeled
530,2019-04-05-12-17-50-332529-CAM2_pet-fonce_grp531.png,pet-fonce
531,2019-04-05-12-17-55-792001-CAM2_godet-vide_grp532.png,godet-vide
532,2019-04-05-12-18-01-411417-CAM2_pe-hd-opaque_grp533.png,pe-hd-opaque
533,2019-04-05-12-18-34-972974-CAM2_pe-hd-opaque_grp534.png,pe-hd-opaque
534,2019-04-05-12-18-41-385094-CAM2_pp_grp535.png,pp
535,2019-04-05-12-18-48-428099-CAM2_pp_grp536.png,pp
536,2019-04-05-12-18-55-080064-CAM2_pp_grp537.png,pp
537,2019-04-05-12-19-01-977095-CAM2_pp_grp538.png,pp
538,2019-04-05-12-19-09-063632-CAM2_godet-vide_grp539.png,godet-vide
539,2019-04-05-12-19-21-673807-CAM2_godet-vide_grp540.png,godet-vide
540,2019-04-05-12-20-04-933058-CAM2_pet-barquette-clair_grp541.png,pet-barquette-clair
541,2019-04-05-12-20-10-443341-CAM2_pet-barquette-clair_grp542.png,pet-barquette-clair
542,2019-04-05-12-20-17-468424-CAM2_godet-vide_grp543.png,godet-vide
543,2019-04-05-12-20-26-690225-CAM2_pet-clair_grp544.png,pet-clair
544,2019-04-05-12-20-33-160404-CAM2_pet-clair_grp545.png,pet-clair
545,2019-04-05-12-20-43-863906-CAM2_pet-fonce_grp546.png,pet-fonce
546,2019-04-05-12-20-55-372838-CAM2_pet-fonce_grp547.png,pet-fonce
547,2019-04-05-12-21-07-413671-CAM2_pet-fonce_grp548.png,pet-fonce
548,2019-04-05-12-21-14-473635-CAM2_pet-fonce_grp549.png,pet-fonce
549,2019-04-05-12-21-20-320138-CAM2_pet-fonce_grp550.png,pet-fonce
550,2019-04-05-12-21-26-362700-CAM2_pet-fonce_grp551.png,pet-fonce
551,2019-04-05-12-21-32-214564-CAM2_pet-fonce_grp552.png,pet-fonce
552,2019-04-05-12-21-52-015830-CAM2_pet-fonce_grp553.png,pet-fonce
553,2019-04-05-12-21-57-493656-CAM2_pet-fonce_grp554.png,pet-fonce
554,2019-04-05-12-22-03-737128-CAM2_not-labeled_grp555.png,not-labeled
555,2019-04-05-12-22-16-763041-CAM2_pet-fonce_grp556.png,pet-fonce
556,2019-04-05-12-22-35-019475-CAM2_pet-clair_grp557.png,pet-clair
557,2019-04-05-12-22-41-082094-CAM2_godet-vide_grp558.png,godet-vide
558,2019-04-05-12-22-50-979525-CAM2_not-labeled_grp559.png,not-labeled
559,2019-04-05-12-23-01-292761-CAM2_pet-clair_grp560.png,pet-clair
560,2019-04-05-12-23-33-919798-CAM2_pet-clair_grp561.png,pet-clair
561,2019-04-05-12-23-45-889673-CAM2_pet-clair_grp562.png,pet-clair
562,2019-04-05-12-23-57-221496-CAM2_pet-clair_grp563.png,pet-clair
563,2019-04-05-12-24-06-937503-CAM2_pet-clair_grp564.png,pet-clair
564,2019-04-05-12-24-15-971487-CAM2_pet-fonce_grp565.png,pet-fonce
565,2019-04-05-12-24-24-491823-CAM2_pet-fonce_grp566.png,pet-fonce
566,2019-04-05-12-24-30-940914-CAM2_pet-fonce_grp567.png,pet-fonce
567,2019-04-05-12-24-40-901201-CAM2_pet-clair_grp568.png,pet-clair
568,2019-04-05-12-24-47-351501-CAM2_pet-clair_grp569.png,pet-clair
569,2019-04-05-12-24-52-260650-CAM2_pet-clair_grp570.png,pet-clair
570,2019-04-05-12-25-03-224267-CAM2_pet-clair_grp571.png,pet-clair
571,2019-04-05-12-25-08-258317-CAM2_pet-clair_grp572.png,pet-clair
572,2019-04-05-12-25-19-557776-CAM2_pet-clair_grp573.png,pet-clair
573,2019-04-05-12-31-28-721143-CAM2_pet-clair_grp574.png,pet-clair
574,2019-04-05-12-31-35-138340-CAM2_pet-clair_grp575.png,pet-clair
575,2019-04-05-12-31-42-521930-CAM2_pet-clair_grp576.png,pet-clair
576,2019-04-05-12-31-49-356748-CAM2_godet-vide_grp577.png,godet-vide
577,2019-04-05-12-32-21-192539-CAM2_pp_grp578.png,pp
578,2019-04-05-12-32-37-131631-CAM2_pp_grp579.png,pp
579,2019-04-05-12-32-43-615963-CAM2_pp_grp580.png,pp
580,2019-04-05-12-32-48-544724-CAM2_godet-vide_grp581.png,godet-vide
581,2019-04-05-12-32-54-034382-CAM2_pp_grp582.png,pp
582,2019-04-05-12-33-00-088143-CAM2_pp_grp583.png,pp
583,2019-04-05-12-33-06-522349-CAM2_pp_grp584.png,pp
584,2019-04-05-12-33-15-647888-CAM2_pe-hd-opaque_grp585.png,pe-hd-opaque
585,2019-04-05-12-33-21-872298-CAM2_pe-hd-opaque_grp586.png,pe-hd-opaque
586,2019-04-05-12-33-29-963141-CAM2_pe-hd-opaque_grp587.png,pe-hd-opaque
587,2019-04-05-12-33-37-173589-CAM2_pe-hd-opaque_grp588.png,pe-hd-opaque
588,2019-04-05-12-33-48-073128-CAM2_pet-barquette-clair_grp589.png,pet-barquette-clair
589,2019-04-05-12-33-57-789244-CAM2_pet-barquette-clair_grp590.png,pet-barquette-clair
590,2019-04-05-12-34-13-137538-CAM2_pet-clair_grp591.png,pet-clair
591,2019-04-05-12-34-21-515806-CAM2_pet-clair_grp592.png,pet-clair
592,2019-04-05-12-34-29-889593-CAM2_pet-clair_grp593.png,pet-clair
593,2019-04-05-12-34-37-690526-CAM2_pe-hd-opaque_grp594.png,pe-hd-opaque
594,2019-04-05-12-35-04-029719-CAM2_pe-hd-opaque_grp595.png,pe-hd-opaque
595,2019-04-05-12-35-09-313568-CAM2_pe-hd-opaque_grp596.png,pe-hd-opaque
596,2019-04-05-12-35-15-731072-CAM2_pe-hd-opaque_grp597.png,pe-hd-opaque
597,2019-04-05-12-35-22-128881-CAM2_pe-hd-opaque_grp598.png,pe-hd-opaque
598,2019-04-05-12-35-27-375716-CAM2_pe-hd-opaque_grp599.png,pe-hd-opaque
599,2019-04-05-12-35-35-309554-CAM2_pet-fonce_grp600.png,pet-fonce
600,2019-04-05-12-35-41-690816-CAM2_pe-hd-opaque_grp601.png,pe-hd-opaque
601,2019-04-05-12-35-47-493854-CAM2_pe-hd-opaque_grp602.png,pe-hd-opaque
602,2019-04-05-12-35-56-723752-CAM2_pet-fonce_grp603.png,pet-fonce
603,2019-04-05-12-36-03-704826-CAM2_pet-fonce_grp604.png,pet-fonce
604,2019-04-05-12-36-10-344372-CAM2_pet-fonce_grp605.png,pet-fonce
605,2019-04-05-12-36-27-847255-CAM2_pet-clair_grp606.png,pet-clair
606,2019-04-05-12-36-36-805280-CAM2_pe-hd-opaque_grp607.png,pe-hd-opaque
607,2019-04-05-12-36-49-374544-CAM2_pet-clair_grp608.png,pet-clair
608,2019-04-05-12-38-45-376958-CAM2_pet-clair_grp609.png,pet-clair
609,2019-04-05-12-38-57-796257-CAM2_pet-clair_grp610.png,pet-clair
610,2019-04-05-12-39-04-253307-CAM2_not-labeled_grp611.png,not-labeled
611,2019-04-05-12-39-12-443066-CAM2_pp_grp612.png,pp
612,2019-04-05-12-39-18-249321-CAM2_pet-clair_grp613.png,pet-clair
613,2019-04-05-12-39-23-904639-CAM2_pet-clair_grp614.png,pet-clair
614,2019-04-05-12-39-30-349434-CAM2_pet-clair_grp615.png,pet-clair
615,2019-04-05-12-39-42-745174-CAM2_pet-clair_grp616.png,pet-clair
616,2019-04-05-12-39-50-763743-CAM2_pe-hd-opaque_grp617.png,pe-hd-opaque
617,2019-04-05-12-39-55-432514-CAM2_pe-hd-opaque_grp618.png,pe-hd-opaque
618,2019-04-05-12-40-05-701954-CAM2_pet-clair_grp619.png,pet-clair
619,2019-04-05-12-40-12-543557-CAM2_godet-vide_grp620.png,godet-vide
620,2019-04-05-12-40-19-155695-CAM2_pet-fonce_grp621.png,pet-fonce
621,2019-04-05-12-40-28-142134-CAM2_pet-fonce_grp622.png,pet-fonce
622,2019-04-05-12-40-44-452057-CAM2_pet-clair_grp623.png,pet-clair
623,2019-04-05-12-40-58-288785-CAM2_pet-fonce_grp624.png,pet-fonce
624,2019-04-05-12-41-07-234416-CAM2_pet-fonce_grp625.png,pet-fonce
625,2019-04-05-12-41-16-840544-CAM2_pet-fonce_grp626.png,pet-fonce
626,2019-04-05-12-41-26-229502-CAM2_pp_grp627.png,pp
627,2019-04-05-12-41-33-242077-CAM2_pp_grp628.png,pp
628,2019-04-05-12-41-38-729757-CAM2_pp_grp629.png,pp
629,2019-04-05-12-41-55-015130-CAM2_pp_grp630.png,pp
630,2019-04-05-12-41-59-979562-CAM2_pp_grp631.png,pp
631,2019-04-05-12-42-05-073220-CAM2_godet-vide_grp632.png,godet-vide
632,2019-04-05-12-42-19-467471-CAM2_pet-clair_grp633.png,pet-clair
633,2019-04-05-12-42-35-001174-CAM2_pet-clair_grp634.png,pet-clair
634,2019-04-05-12-42-41-273998-CAM2_pet-clair_grp635.png,pet-clair
635,2019-04-05-12-42-48-102320-CAM2_pet-clair_grp636.png,pet-clair
636,2019-04-05-12-42-55-345199-CAM2_pet-clair_grp637.png,pet-clair
637,2019-04-05-12-43-00-846040-CAM2_pet-clair_grp638.png,pet-clair
638,2019-04-05-12-43-05-763372-CAM2_pet-clair_grp639.png,pet-clair
639,2019-04-05-12-43-11-238150-CAM2_pet-clair_grp640.png,pet-clair
640,2019-04-05-12-43-24-052453-CAM2_pet-fonce_grp641.png,pet-fonce
641,2019-04-05-12-43-35-126762-CAM2_pe-hd-opaque_grp642.png,pe-hd-opaque
642,2019-04-05-13-49-29-570944-CAM2_not-labeled_grp643.png,not-labeled
643,2019-04-05-13-49-39-137524-CAM2_pet-clair_grp644.png,pet-clair
644,2019-04-05-13-49-47-737036-CAM2_pet-clair_grp645.png,pet-clair
645,2019-04-05-13-50-37-463280-CAM2_pet-clair_grp646.png,pet-clair
646,2019-04-05-13-51-01-978998-CAM2_pet-clair_grp647.png,pet-clair
647,2019-04-05-13-51-08-795717-CAM2_pet-clair_grp648.png,pet-clair
648,2019-04-05-13-51-43-334881-CAM2_not-labeled_grp649.png,not-labeled
649,2019-04-05-13-51-53-444103-CAM2_pet-clair_grp650.png,pet-clair
650,2019-04-05-13-51-58-959263-CAM2_godet-vide_grp651.png,godet-vide
651,2019-04-05-13-52-05-815948-CAM2_pet-clair_grp652.png,pet-clair
652,2019-04-05-13-52-14-007041-CAM2_pet-clair_grp653.png,pet-clair
653,2019-04-05-13-52-19-862513-CAM2_godet-vide_grp654.png,godet-vide
654,2019-04-05-13-52-29-760789-CAM2_pet-clair_grp655.png,pet-clair
